Time Steps,h
127,"[  0.31246668   0.35921448  -0.5966384    0.32251847   0.3219857
   0.33560196   0.328744     0.33025196   0.29370987   0.22922963
   0.32607967   0.34741443   0.33878464  -0.14190698   0.3477253
   0.34623796   0.3387823    0.3329408    0.35290924   0.3453747
   0.1082651   -4.0889645    0.35577163  -0.5707651    0.34990123
   0.35476086   0.3507824    0.31446776   0.3427264    0.33876312
   0.35057753   0.3283997    0.33299968   0.31821778   0.24289206
   0.33511475   0.33946466   0.355245     0.35890308 -14.221329
   0.29175246   0.19478713   0.30078322  -0.242446     0.3408156
   0.33963716   0.3483888    0.34985462   0.25777763   0.34134698
   0.32362658   0.33009866   0.3594403    0.33611828  -0.250821
   0.34251487   0.32385832   0.35679665   0.3397098    0.33721477
   0.3473997   -0.1508041    0.2441448    0.35716128]"
128,"[ 0.32696906  0.35970014  0.34490794  0.33982882  0.34100264  0.29246575
  0.327098    0.32624137  0.31018347  0.2328124   0.24301824  0.34776643
  0.35729152  0.23964424  0.33044648 -1.8367323   0.33736885  0.3329134
  0.34739354  0.34613952  0.35216627  0.26186353  0.3586432  -0.5447854
  0.35558012  0.35797924  0.350805    0.3426771   0.3395765  -0.13032481
  0.3504385   0.29210803  0.33998916  0.300676    0.34237233  0.3254302
  0.33301285  0.35899612  0.3573802   0.06705928  0.33686998  0.35674748
  0.31303915 -0.04485929  0.33783355  0.33738834 -2.0854154   0.34946144
  0.2770968   0.34521574  0.32633138  0.35523245  0.35940802  0.35027295
  0.31795335  0.34462434  0.35524276  0.3595902   0.33128208  0.32931408
  0.34804106  0.32937154  0.3503626   0.35995656]"
129,"[ 0.35556272 -0.06909561  0.35214317  0.34370133  0.34790406  0.34141278
 -1.2751935   0.32710692  0.33903632  0.33617496  0.3375129   0.34827834
  0.357918    0.2612445   0.3421863   0.27199137  0.33734757  0.34914312
  0.34653595  0.34646693  0.27869314  0.35828128  0.35967124  0.16355607
  0.3102948   0.34946987  0.34910983  0.34660983  0.34049588 -0.16201091
  0.35038173 -0.04656488  0.35106668  0.30190438  0.35943398  0.00410563
  0.3484475   0.3598022   0.35993978  0.34903342 -0.32802963  0.35101414
  0.3170416   0.343229    0.32343203  0.31265754 -0.19879603  0.3482677
  0.32339108  0.3503108   0.3284608   0.35826734  0.3594606   0.3498544
  0.31246892 -0.8027158   0.35924008  0.3598099   0.3542989   0.33238444
  0.3469823  -0.69849014  0.34266034  0.359969  ]"
130,"[ 0.35888046  0.17803775  0.3546735   0.20265862  0.34905896  0.3542431
  0.29678124  0.32978082  0.3550984  -4.0619497   0.3452467   0.3486114
  0.3596063   0.3453332   0.32544798  0.26201424  0.3373808   0.34677255
  0.30187723  0.34671217  0.3392128   0.03730416  0.3599722   0.31950182
  0.34503207  0.34666285  0.35031366 -6.5882115   0.34891862  0.2866762
  0.35038158  0.28157032  0.25486097  0.31181657 -1.0708256   0.34797624
  0.35985     0.3599649   0.3597207   0.35843423  0.32966882  0.32843453
  0.35486194  0.33933392 -2.911747    0.32712853  0.34566092  0.34781462
 -2.0878816  -7.240418    0.34221527 -0.67765033 -0.8055912   0.34211093
  0.34157044  0.33348897  0.35991865  0.35999337  0.3585838   0.3563928
 -8.938373    0.357337    0.32886046  0.35999513]"
131,"[ 0.35987753  0.29467925  0.35657582  0.27571934  0.34931934  0.3413369
  0.35755265  0.34212396  0.35697034  0.3346828   0.34571606  0.34877783
  0.35996556 -0.5762519  -0.857705    0.34533343  0.33739486  0.35872006
  0.34100783  0.34683463  0.05498534 -6.5907416   0.35990268  0.29278615
  0.3420188   0.3476648   0.35011706  0.3439347  -0.13383341  0.33544853
  0.33539835 -1.850164    0.35244325  0.3023786   0.05385286  0.3583356
  0.3597348   0.3599935   0.35999182  0.35451525 -0.7235756   0.32886985
  0.3579987   0.35738146  0.1166864   0.33763596  0.3537621   0.34771535
  0.09863055  0.2432579   0.345051    0.24480796 -0.5204316   0.34431037
 -0.9684335   0.30963236  0.3599808   0.35999918  0.3599406   0.35933772
  0.2892822   0.3511432   0.3314073   0.35999924]"
132,"[ 0.35998878  0.3318572   0.35441965  0.3401093   0.34934053  0.31994307
  0.35985845  0.34817168  0.35540977  0.34143218  0.33956715  0.3490478
  0.35999477  0.17470828  0.3496479   0.3474296   0.35688248  0.35899696
  0.3344257   0.3469551   0.33708295  0.3259723   0.3599988   0.34104753
  0.32393837  0.34834763  0.3499391   0.35494456  0.28496182  0.3491381
  0.33821508  0.33368185  0.34984022  0.3183075   0.29860935  0.35983494
  0.35994855  0.35999876  0.3599979   0.359681    0.08203104  0.1804035
 -0.48574096  0.35898477  0.35181013  0.31402376  0.3496677   0.3476921
  0.31338263  0.3347427   0.34272102  0.35354546  0.2112874   0.3423297
  0.31193247  0.35096496  0.35999545  0.35999984  0.3599973   0.35993132
  0.3471349   0.3456915   0.3358628   0.35999984]"
133,"[ 0.3599978   0.3410403   0.35994098  0.35920155  0.349338    0.3359844
  0.35998094  0.3509712   0.3543275   0.35995308  0.3216914   0.34980527
  0.35999915  0.32558286  0.35829794  0.3321319   0.3593866   0.35988885
  0.34919345  0.34678835  0.351272    0.35496622  0.35999998  0.34595355
  0.3361923   0.35935608  0.3499451   0.34274513  0.30104223  0.34500402
  0.34496966  0.3447229   0.35877886  0.32963723  0.23669533  0.35999325
  0.35999417  0.35999978  0.35999963  0.35996073  0.35031042  0.34178856
  0.35135847  0.35975128  0.3581302  -6.35401     0.34729835  0.34767273
  0.34558854  0.34653318  0.32533115  0.35423297  0.34301654  0.34204307
 -7.7626595   0.35812896  0.3599993   0.35999998  0.3599984   0.3599852
  0.34660748  0.34592792  0.3474548   0.35999995]"
134,"[ 0.35999957  0.02836847  0.35991573  0.35300544  0.2687472  -5.36554
  0.35999805  0.35061815  0.343014    0.35854912 -5.9055805   0.34981588
  0.35999984  0.33687222  0.35937148  0.33004117  0.35994366  0.35999656
  0.3472581   0.34679773  0.356587    0.35963398  0.35999998  0.3279362
  0.3437535   0.358499    0.34999555  0.33184636  0.3353539   0.31786874
  0.3477997   0.32020465  0.35939184  0.34482127  0.35799402  0.35999817
 -0.39445502  0.35999995  0.35999992  0.35999924  0.3383199   0.35766536
  0.34302866  0.35999146  0.3596543   0.34232023  0.33129206  0.27848142
 -0.30465823  0.34054247  0.33751893  0.35934088  0.1684361   0.34520698
  0.32591558 -0.8264519   0.3599999   0.36        0.3599995   0.35999653
  0.3490619   0.3583718   0.33829993  0.36      ]"
135,"[-0.22765505  0.25483564  0.35997778  0.19770758  0.311627    0.24198416
  0.35999957  0.35029534  0.35669607 -0.06569353  0.2556409   0.34968165
  0.35999998  0.12307155  0.35991594 -0.7074138   0.3599865   0.35999992
  0.35077626  0.346843    0.3331191   0.35959917  0.36        0.32281885
  0.35851952  0.3596601   0.35002196  0.3212215  -1.0045515  -0.18047124
  0.34837392  0.3523181   0.35992056  0.35010135 -0.27178198  0.35999972
 -1.0267948   0.36        0.35999998  0.3589435   0.35688648  0.35989517
  0.35835838  0.35999522  0.3599843   0.34376052 -0.78906465  0.08326426
  0.2174182   0.35028353  0.3129543   0.35977578  0.31579113  0.28488743
  0.31442273  0.1573787   0.35999998 -3.2665238   0.35999984  0.3599995
  0.35943297  0.35931933  0.3589419   0.36      ]"
136,"[ 0.3527593   0.29802686  0.35999784  0.33752984  0.35680157  0.32962918
  0.35999992  0.35023272  0.3589825   0.30504507  0.35336584  0.3495325
  0.36        0.19340368  0.35999206  0.32828355  0.35999706  0.35919097
  0.35235965  0.25790828 -0.74008715  0.35992268  0.36        0.34237197
  0.35932216  0.35998598  0.35002765  0.18145002  0.1595406   0.20753124
  0.35897735  0.32000828  0.35999018  0.34128144  0.302954    0.35999998
  0.30732262  0.07913813  0.36        0.06186181  0.03644454 -0.24166077
 -0.25570393  0.3576774   0.35999495  0.33794913  0.3325861   0.33286375
  0.30834964  0.34639186  0.3490875   0.35997322  0.08060184 -0.13820612
  0.341448    0.32821676  0.36        0.28466222  0.35999992  0.35999995
  0.35812625  0.07649156  0.35788208  0.36      ]"
137,"[ 0.35888964  0.35961273  0.3599998   0.3561018   0.3480104   0.3480218
  0.35999998  0.35023355  0.35989478  0.34397095  0.3459645   0.3576618
  0.36        0.21069114  0.359999    0.34322223  0.35999963  0.35999975
  0.35219908  0.32324147 -1.1577746   0.35910058  0.36        0.34325907
  0.35990134  0.3599977   0.35002717 -0.05456206  0.3541187  -0.60004824
  0.35887185  0.33238572  0.3599985   0.3549635   0.329447    0.36
  0.3478731   0.1969704   0.36        0.02735686  0.3599319   0.11583893
  0.33957037 -0.95263994  0.35999897  0.3449337   0.34249142  0.3579681
 -4.8108706   0.33803377  0.3582491   0.35999504  0.3584638   0.32086504
  0.3473846   0.35101008  0.36        0.33985448  0.35999995  0.36
  0.35969603 -1.8924116   0.35961983  0.36      ]"
138,"[ 0.35987946  0.3584257   0.35999998  0.3596218   0.3453281  -0.07926422
  0.36        0.35023692  0.3599815   0.33588082  0.35963982  0.35894924
  0.36        0.33190995  0.35999984  0.35989833  0.35999995  0.35999987
  0.35176837  0.3552988   0.34609607  0.35999835  0.36        0.3446637
  0.35998654  0.3599997   0.331931    0.32135287  0.34667113  0.27967477
  0.35986242  0.35656813  0.35999978  0.35861057  0.34918055  0.36
  0.33753252  0.33212978  0.36        0.26334894  0.3598219   0.24980992
  0.321253    0.35109377  0.35999987  0.34217867  0.3586726   0.3596292
  0.21267995  0.33507097  0.35904178  0.35999846  0.34912005  0.33883235
  0.32895413  0.34399953  0.16333164  0.35058284  0.35999995  0.36
  0.35999137  0.2313878   0.35998404  0.36      ]"
139,"[ 0.359982   -0.18531543  0.36        0.21385075  0.35772145 -0.1414181
  0.36        0.35007435  0.3599939   0.35502917  0.3191161   0.35979953
  0.35907334  0.34532592  0.35999998  0.35973325  0.36        0.35999998
  0.35972404  0.01928434  0.350874    0.3599999   0.36        0.32649836
  0.35999784  0.35999998  0.348297    0.3561976   0.34236044  0.32303196
  0.35999322  0.35899907  0.35999998  0.35973638  0.3592962   0.36
  0.35427585 -0.1906591   0.36       -0.38012028 -0.05479956  0.3432204
  0.3484004   0.34886387  0.35999998  0.14796652  0.35953128  0.35993904
  0.34879664  0.33815134  0.35988435  0.35999972  0.35818696  0.31986636
  0.3394618  -0.40812534  0.1226414   0.34425575  0.35999998  0.36
  0.35999823  0.34711662  0.35999703  0.36      ]"
140,"[0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712]"
141,"[ 0.33408085  0.33811593  0.32529256  0.31620854  0.33534443  0.32635126
  0.31414253  0.31437007  0.3351708   0.12124695  0.34503797  0.333621
  0.3257023   0.3175163   0.32752106  0.3360807   0.33719808  0.32621536
  0.24620345  0.34583274 -0.95873106  0.3452033   0.33741027  0.30931422
  0.33657736  0.32348666  0.3257023   0.21433517  0.3321127   0.29952466
  0.33639714  0.33738273  0.3201116   0.3155405   0.33939502 -0.23618376
  0.31715113  0.19264257  0.3175443   0.3246672   0.20263286  0.31596643
  0.344918    0.32546496 -0.57436764  0.337776    0.2127549  -0.8685564
  0.22030275  0.34416285  0.31741157  0.32466722  0.31872874  0.30635142
  0.33639714  0.3295682   0.10607567  0.3069637  -0.06447345  0.32565627
  0.32925126  0.34165424  0.33423036  0.32450902]"
142,"[ 0.32328612  0.07486063  0.33477753 -0.12670827  0.3436239   0.15799461
  0.33732566  0.28664583  0.34149826 -0.33232814  0.30584165  0.15976183
  0.33135527  0.01026675  0.27511978 -2.0404868   0.31750146  0.33403972
  0.21114238  0.3366874  -0.37612104  0.3353277   0.32956302  0.30927235
  0.32803223  0.3273887  -1.3206278   0.06326142  0.31942192 -0.39173317
  0.34254187  0.34460577  0.29126048 -4.193176    0.33315438 -0.7605114
  0.3443594   0.21538125 -0.11444914  0.31071788 -0.02391517  0.34273025
  0.31296137  0.33088833  0.23393585  0.24389969 -0.02637213 -1.0962347
  0.22418931  0.33305073  0.34473312 -1.1823334   0.29334578  0.3457625
  0.29231948  0.31554684  0.311871    0.03283304  0.3164032   0.33768728
 -0.6556176   0.33833486  0.337202   -0.15668392]"
143,"[ 0.307461    0.31328887  0.1561786   0.18095176  0.33286408 -1.986777
 -0.38924545 -0.9539255   0.312923   -1.1410925   0.31586948 -1.2471622
  0.22810361  0.35224667 -0.82431674 -0.60388184 -0.21997637  0.33837655
  0.34796843  0.33913708  0.30459207  0.2534598   0.3149994   0.23804536
  0.33195376  0.31750223  0.32840067  0.30056968  0.3217659   0.07106394
  0.34600353  0.3493144   0.35367876  0.34705177  0.33812004  0.31200838
 -0.02171347  0.3281842   0.18223712  0.30138057 -0.14272451  0.33193958
  0.3116958   0.32125252  0.26937324  0.3083839   0.31451032  0.23846753
 -0.32470727  0.32876596  0.34661868  0.15860204  0.27934915  0.35052848
  0.2765491   0.32837957  0.22095428  0.33960676  0.31907094  0.33549035
 -0.50731283  0.34615904  0.15616506 -0.6051879 ]"
144,"[-1.0458937   0.32523337 -1.5028051   0.14834762  0.34696406  0.32805806
 -0.05358648  0.08639127  0.31587684  0.24640752  0.30164844 -0.41260183
 -0.35278141 -0.23329842  0.33139357  0.18537423  0.2467248   0.34190091
  0.32971978  0.16539511  0.32856348 -2.479072    0.31520614  0.27503914
  0.3393527   0.31681412 -0.16173935  0.33193418  0.32443708  0.23427112
  0.3464236   0.3500381   0.34538117  0.34152317  0.3366991   0.04461062
  0.35720518  0.31754765  0.28928939 -0.10985476  0.2962802  -0.07244539
  0.32218066 -0.04580221  0.35192016  0.31645826 -1.4603359   0.33610743
 -2.370028    0.1950862   0.3423813   0.3359731   0.30441663  0.34883034
  0.32995504  0.33679014  0.34477913  0.32516602  0.34135032 -0.34735227
  0.16500299 -1.8957316   0.18696128  0.01168823]"
145,"[ 0.3022966   0.32654178  0.31542084  0.33896658  0.3441489   0.3584992
  0.2913108   0.33488655  0.32729852 -5.33179    -0.1917426   0.34801695
  0.34210998  0.34773725 -1.8076702   0.29848847  0.321155    0.32519844
  0.05443281  0.33982295  0.34448507  0.22839734  0.31969666  0.2982442
  0.32467407  0.32042032  0.07617483  0.3366684   0.31094134  0.3549429
  0.3466319   0.35024402  0.3317694   0.29123473  0.3570505  -0.0649327
  0.350836    0.31274772  0.34992304  0.23382868  0.3374275   0.16561982
  0.342831    0.25819978  0.34455445 -1.0989605   0.25961232  0.34255782
  0.29596007  0.35208097  0.3477636   0.32618204  0.35133326  0.34832516
  0.34326965  0.33558542 -0.77162075  0.31659347 -0.09034306 -0.34102428
  0.21805462  0.06843251  0.34082466  0.31372485]"
146,"[ 0.35138103  0.3280239   0.33764574  0.34850734  0.34563583  0.34513572
  0.26686096  0.341767    0.3311488   0.24369708  0.34041893  0.3107066
  0.23603728  0.32026044  0.25914198  0.34355217  0.32189408 -0.1367985
  0.2539295   0.32798877  0.3486154  -0.22597796  0.32167536  0.35225263
 -0.29851615  0.33967465  0.30098498  0.35165974  0.32641977  0.3462948
  0.34676597  0.35035554  0.3283462   0.32219285  0.3202936   0.33316022
  0.23588908  0.35315713  0.09397784  0.3271208   0.03554744  0.16307163
  0.31716928  0.3254916   0.34421653  0.27797362  0.34787425  0.06011379
  0.15955669  0.34498918  0.34790307  0.35671955  0.3571161  -0.1063979
  0.3507787   0.33695433  0.31526983  0.18125626  0.35116968  0.35374647
  0.30973     0.30306685  0.3267005   0.35030007]"
147,"[ 0.33631653  0.31564036 -0.5288608   0.3557536  -0.610553    0.32548687
  0.30331337  0.3576726   0.3316542   0.32678914  0.35745403 -0.16845429
 -0.3463819   0.3386332   0.33211663  0.2252084   0.353988    0.22798051
  0.2319134   0.3579654   0.3491915  -0.9758824   0.3421313   0.3585139
 -0.03957334  0.33912912  0.31768346  0.2843073   0.28839156  0.33519116
  0.32857788  0.35040122 -0.11423638  0.34904873  0.3184773   0.3564093
  0.21398987  0.35853523  0.10068193  0.35936707  0.3112866   0.35970178
  0.29249603  0.2200708   0.3425777   0.33742148  0.34227997 -0.28751165
  0.3481197   0.33794895  0.34781682  0.35571438  0.35934708  0.35743463
  0.31767187  0.34851226  0.34478632  0.33989373  0.03652516  0.01679018
  0.3534013   0.31703648  0.28335112  0.20941414]"
148,"[ 0.3327796   0.34129375  0.34548283  0.35964948  0.32923827  0.33897373
  0.3170857   0.3593621   0.33158553  0.32184976  0.34620222  0.30144668
 -0.06809536  0.34241816  0.21277483 -0.10794824  0.3591807   0.17451727
  0.21793261  0.3583777   0.34868637 -7.24521     0.3389456   0.35960194
  0.03801808  0.3379094   0.30056894 -9.187867    0.35303506  0.34094608
  0.33001876  0.350418    0.2153361  -0.26186472 -0.24425858  0.35983658
  0.3285435   0.3598152  -1.074491    0.35981163 -0.12496594  0.35198584
 -0.7841145   0.3511117   0.34154624 -0.2274518   0.3426592   0.3525513
  0.33249274  0.33818924  0.20751223  0.3594941   0.35991937  0.35748523
  0.33339834  0.34792158  0.34227815  0.3541347   0.35368657  0.2936259
  0.3573975   0.32260892  0.18939842 -0.2610613 ]"
149,"[-0.8117987   0.3480096   0.3407164   0.35986793  0.35379136 -0.24256337
  0.3506734   0.35990006  0.33147645 -0.15879089  0.34023714  0.335873
  0.28634453  0.13311115 -0.2692517   0.00459337  0.3598826  -0.15364856
  0.35070685  0.3598403   0.3482946   0.31245315  0.34243578  0.3599284
  0.35078692  0.33748314  0.29340506 -0.24710113  0.35567835  0.34158504
  0.33793452  0.3504249   0.30851203  0.24762076 -0.27748275  0.35989305
  0.33638886  0.3599772   0.30909154  0.35996136  0.30925384  0.345374
 -0.19471121 -0.36261648  0.20442277  0.35862604  0.33990645 -0.64275014
  0.3480835   0.33872402  0.32169202  0.3599383   0.35998765  0.34966424
 -0.34650218  0.3299354   0.03281194  0.35982335  0.3322618  -0.55292934
  0.35873392  0.32561526  0.19756205  0.34561905]"
150,"[ 0.35264018  0.34915182  0.35905442  0.35998565  0.32671696  0.34865072
  0.35614946  0.3599911   0.34687454  0.3577474   0.3398324  -0.59455603
  0.33098483  0.347349   -0.24453092  0.27002054  0.35997856  0.24567592
  0.34450588  0.35999605  0.34812814  0.32931784  0.3421648   0.2918915
  0.08568004  0.33161646  0.31574184  0.34278247  0.35986426  0.34510505
  0.2618742   0.35042796  0.30269027  0.35339254  0.26317367  0.35997906
  0.34522715  0.35999486  0.18472572  0.09585932  0.2574254   0.32850757
  0.3294919   0.354154    0.13276583  0.3513518   0.34407145  0.17785296
  0.34606087  0.3388222   0.35484973  0.35998964  0.35775164  0.3463849
  0.3499372   0.34186405  0.3359154   0.35979077  0.35122943  0.32187712
  0.3599495   0.32682082  0.19681019  0.33478627]"
151,"[ 3.5812718e-01  3.4951696e-01  3.5982695e-01 -3.8144124e-01
  3.4347916e-01  3.5799670e-01  3.5897392e-01  3.5999820e-01
  3.4620258e-01  1.5148942e-01  3.3216786e-01  4.2193234e-03
  3.5819048e-01  3.2950214e-01  3.0691889e-01 -4.5953422e+00
  1.0474655e-01  3.5689634e-01  3.5765988e-01  3.5999927e-01
  3.4807390e-01  2.4307489e-01  1.3004269e-01  3.5238394e-01
 -1.3599107e-01  3.0017474e-01  3.5294840e-01  3.5061309e-01
  3.5981494e-01  3.2190171e-01  3.4212416e-01  3.5042939e-01
 -1.0231274e+00  3.5750943e-01  2.9228526e-01  3.5999727e-01
  5.4621994e-02  3.5999885e-01  3.1220040e-01  2.2466588e-01
  3.5649410e-01  3.2751626e-01  3.4303284e-01  3.3196983e-01
  2.8586227e-01 -1.3472462e+00  3.4419477e-01  3.5143289e-01
  3.4574518e-01  3.2516974e-01  3.3040518e-01  3.5999805e-01
  3.5976449e-01  3.4806240e-01  1.8395819e-01  3.3200639e-01
  1.4727500e-01  3.5933998e-01 -1.1662840e+00 -1.3321022e+00
  3.5999313e-01  3.2783800e-01  3.4407377e-01 -1.2579547e+01]"
152,"[-0.21216512  0.34974098 -0.05653295  0.09477299  0.3457867   0.34729862
  0.35866335 -0.43074983 -0.412005    0.05395752  0.15462121 -2.2460995
  0.35961708  0.22721864  0.35284728  0.12474066 -1.6719295   0.3598625
  0.3594724   0.35999984  0.34805787  0.3534244  -0.0646866   0.3545699
  0.35382053  0.35436383  0.35857984  0.3500098   0.35997847 -0.19522578
  0.34197536  0.35043004  0.29450962  0.35942274 -0.06161392  0.3599996
  0.29636568  0.3599998   0.09135905  0.13197824  0.3571126   0.35799816
  0.34644827  0.33790827 -4.2320814  -1.110087    0.3575304   0.3510439
  0.3284951   0.32415634  0.3408653   0.3599996   0.35978574  0.3491548
  0.07732314  0.3482888   0.2986583   0.3599999   0.28198445 -0.1748141
  0.35999706  0.3287487   0.33217472 -0.29450583]"
153,"[ -6.6011033    0.34984884   0.29974928   0.34483153   0.34757876
   0.34685984   0.35745928   0.25628302  -3.3320198    0.18667191
 -13.935786     0.3260756    0.35981318   0.31580344   0.35714674
   0.32618785   0.31557575   0.35940102   0.3599144    0.35999998
   0.33025938   0.30377308   0.07550138   0.35954508  -0.41825074
  -4.568835     0.35989746   0.34340113   0.29547155  -0.19803262
   0.34198466   0.35043013   0.3237005    0.35996553  -9.275432
   0.35999992   0.16120166   0.35999998  -0.05303621  -0.8411015
   0.35977465   0.35901213   0.3110748    0.35724112   0.35334662
   0.33777428   0.3593958    0.3589274    0.3256938    0.35674006
   0.34869608   0.35999992   0.35998434   0.34933966   0.21009767
   0.34302893   0.3501356    0.35999995   0.34600642   0.3332616
   0.35999957   0.33002383   0.34464985   0.20492694]"
154,"[ 0.2785371   0.34990352  0.29019815 -1.376814    0.32996073  0.34759697
  0.3540159   0.30857408  0.3341832   0.22648463  0.2915039   0.35400477
  0.35998717  0.32497746  0.35973084  0.3322552   0.34565857  0.3599771
  0.35999054 -1.3111762   0.33194125  0.34410805  0.31854895  0.359857
 -1.1117451  -0.07534307  0.35999814  0.35990432  0.3599957   0.3343165
  0.34200647  0.35043034  0.35273233  0.3599992   0.28118145  0.35999998
  0.33884692  0.36        0.3535827  -0.29428154  0.3591872   0.35977232
 -2.6232786   0.15587628 -4.730358    0.3546426   0.35993755  0.35910577
  0.22945604  0.2920185   0.35025394  0.35999998  0.35999668  0.33145502
 -1.6620389   0.35842714  0.35694414  0.35999998  0.22250508  0.3470928
  0.35999995  0.3543997   0.3579045   0.34809   ]"
155,"[ 0.34928894  0.3499467   0.35728154  0.339505    0.3419313   0.34772116
  0.34734353 -0.34083742  0.3285962   0.34765744  0.34408894  0.3592691
  0.3598034   0.34824204  0.35998398  0.06112158  0.34556806  0.3599953
  0.35999703  0.31378105  0.3398588  -0.3598523   0.3551596   0.35998428
  0.35508093  0.35364994  0.3599998   0.0491955   0.35999063  0.32785115
 -0.01753229  0.35043022  0.35522878  0.35999963  0.32124004  0.36
  0.3268454   0.36        0.3421346   0.35217446  0.35486105  0.35997918
  0.29050773  0.3548123  -0.04750922  0.3553628   0.35998565  0.35994846
  0.317778   -0.5236424   0.3316211  -0.5191779   0.35999957  0.34503406
  0.34269574  0.35936272  0.3595816   0.36        0.29779837  0.35627884
  0.36        0.358783    0.35948566  0.34791818]"
156,"[ 0.34501752  0.3499896   0.35793588  0.35384494  0.34670374  0.3477141
  0.34938514  0.2381223   0.16788301  0.34840316  0.3584597   0.35963896
  0.35999975  0.3493443   0.35999915  0.3481948   0.35802785  0.3599993
  0.35999936  0.35449526  0.34312263  0.34845415  0.24109101  0.3599984
  0.22215879  0.3595347   0.35999995  0.33562332  0.35397634  0.3171992
 -3.9653115   0.33562404  0.35751072  0.35999992  0.3559081   0.36
  0.22792226  0.36        0.3313988   0.35984343  0.3595978   0.35999775
  0.20250812  0.35753024  0.35607332  0.35915413  0.35999745  0.05863455
  0.3487039  -0.8521675   0.29893377  0.21636435  0.35999995  0.32015482
  0.21135615  0.3599311   0.14466184  0.36        0.28507483  0.34958687
  0.36        0.3599285   0.359926   -2.5343451 ]"
157,"[ 0.34879935  0.35017854  0.35932997  0.35965675  0.3585065   0.3477142
  0.32935    -0.52031827 -0.39872724  0.3579466   0.35896483 -0.54937154
  0.35999998  0.33236068  0.35999942  0.35852015  0.30816245  0.35999987
  0.3599999   0.3595696   0.34372246  0.3450722   0.28213942  0.35050327
  0.33843774  0.35992417  0.35999998  0.34789303  0.35999507  0.27763438
  0.0418936   0.3385149   0.3591483   0.36        0.35457096  0.36
  0.2494003   0.36        0.336848    0.35949752  0.3599975   0.35999972
 -0.2718897   0.35987872  0.35972413  0.3407982   0.3599997   0.19443415
  0.35993776  0.33012605  0.20860139  0.34109485  0.35999998 -0.37147427
  0.34221986  0.359987   -0.01904809  0.36        0.30339688  0.3410017
  0.36        0.35999382  0.35998482  0.35795027]"
158,"[ 0.3396742   0.35660973  0.35992524  0.175955    0.3594144   0.3585016
  0.33297205  0.35529417  0.28676718  0.35970208  0.35983604 -1.06202
  0.36        0.33316687  0.35999984  0.22555068 -0.02174455  0.35999998
  0.35999998  0.35994607  0.34379354  0.35897046  0.34545305  0.3119772
  0.3518267   0.33287388  0.36        0.3589166   0.3599921   0.3283266
  0.34474307  0.34522754  0.3599767   0.36        0.35977474  0.36
  0.313655    0.36        0.22166294  0.35931182  0.35999897  0.35999998
  0.01137975  0.35996503  0.35974085  0.3558847   0.35999995  0.31887895
  0.35999376  0.34843636 -0.24994534  0.34501898  0.36        0.34909812
  0.33673772  0.3599978   0.35107246  0.36        0.35496444  0.35395962
  0.36        0.3599966   0.35999754  0.3465066 ]"
159,"[ 0.23564534  0.35886055  0.3599928   0.3481775   0.35992962  0.35933626
  0.3423207   0.3293117   0.30075824  0.35994804  0.35998213  0.3500355
  0.36       -1.2034628   0.35999995  0.35983428  0.2955387   0.36
  0.36        0.35999265 -0.590973    0.3595515   0.3505365   0.31311855
  0.3586772   0.26997307  0.35999998 -0.3400606   0.35999942  0.0108816
  0.35351795  0.34801573  0.3599871   0.36        0.35997525  0.36
  0.35693175  0.36       -0.14821088  0.3599911   0.35999963  0.36
  0.28101188  0.35999888  0.35995683 -0.13357583  0.36        0.3458516
  0.35999855  0.35921803  0.33335105 -0.39416075  0.36        0.35823187
  0.3585798   0.3599997   0.34893835  0.36        0.3558482   0.35840115
 -2.9218264   0.35999912  0.35999972  0.35880864]"
160,"[0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712]"
