Time Steps,h
159,"[ 0.35999987  0.36        0.3579739   0.36        0.35997328  0.33637062
  0.3411054   0.36        0.36        0.34453952 -0.05175245 -0.67398465
  0.34736058  0.3599784   0.36       -0.6555369   0.3589791   0.36
  0.35999772  0.35999852  0.34205848  0.35938555  0.35999215  0.2602736
  0.35998505  0.29573902  0.35157496  0.35953817  0.35999984  0.3599966
  0.35806724  0.35993856  0.36        0.33046868  0.35811302  0.35999963
  0.35990986  0.35947374  0.35770756  0.1862221   0.35999995  0.36
  0.36        0.3598085   0.23361142  0.35833785 -0.48924816  0.23410562
  0.27218622  0.32936722  0.35981116  0.36        0.33231628  0.36
  0.35220334  0.35468912  0.29783043  0.35775504  0.35941082  0.3494606
  0.35999998  0.28518063  0.35768163  0.35999966]"
160,"[0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712]"
161,"[-0.23006165  0.326051    0.29102296  0.33939502  0.31762323  0.21507454
 -0.18630356  0.33949858  0.3257023  -1.7794281   0.34648502  0.34035876
  0.31620845  0.33533296 -0.12623721  0.16689865  0.06159407  0.3292741
 -0.38711023  0.32421386  0.33625704 -0.76746356  0.3465505   0.34216133
  0.3374103   0.32257697 -0.3298036   0.2674389   0.34195933  0.3004577
  0.33016098  0.33466035 -1.7123932   0.3436519   0.34187445  0.34016532
  0.18810639  0.31305167  0.33534563  0.33396602 -3.9741268   0.33657092
  0.14798918  0.32203507  0.34646153  0.29594433  0.22672254  0.22408333
 -8.622571    0.31715098 -0.00951338  0.31981945  0.24126205 -0.1727938
  0.33519793  0.17104483  0.15345478  0.33314556  0.03286275 -0.38426656
  0.13496056  0.13859639  0.32697052  0.32862154]"
162,"[ -0.9016335    0.24729306   0.30668157   0.33315438  -2.4228377
  -1.3866757   -5.736316     0.32264853   0.33130902   0.17872764
   0.03803903   0.33490464   0.20821139   0.34606728   0.1483275
   0.30631196   0.31435648   0.31510168  -3.181363     0.3286777
   0.3422417    0.1821885    0.31704706   0.34287974   0.32956296
   0.30297542   0.23624296   0.15509528   0.32990703  -0.616409
  -3.7070546    0.26302546   0.28734767   0.33191994   0.34242988
   0.31362215   0.29855534 -10.666005     0.3462278    0.33707362
   0.2024661    0.32743642   0.2861364   -1.5020862    0.33802295
   0.35035208   0.3064508   -0.46118093   0.33141437  -9.503741
   0.3003068    0.29759023  -1.3843173    0.22874415   0.34399348
   0.31111696   0.10182852   0.3334197   -0.11389679   0.20890483
   0.10990667   0.2617553    0.33567527   0.33637688]"
163,"[ 0.28133437 -1.1350614   0.29336956  0.33812     0.2371336   0.29907387
 -0.00548962  0.30936062 -0.00593016  0.31759074  0.3480898   0.32125637
  0.26026112  0.34674752  0.32217783  0.35156736  0.1367349   0.32764417
  0.3199623   0.14473699  0.34549215  0.32206795  0.33788237  0.28324413
  0.3338549   0.31305885  0.20962268  0.21183638  0.32315132  0.07896855
  0.31735873 -1.3750027   0.33588976  0.33422595  0.26141837  0.21404637
  0.33457574  0.17083845  0.3401952   0.30480775  0.289688    0.33196288
  0.3061891   0.26418054  0.33138534  0.33174896  0.33756825  0.29829925
  0.23948158  0.0810816   0.32846853  0.32780257  0.3234577   0.17191425
  0.33858615  0.33029348  0.35440993  0.3297484   0.17197824 -0.29832232
  0.20719327  0.33977574  0.3398562   0.3283064 ]"
164,"[ 3.5063747e-01  3.2520524e-01  3.3466071e-01  3.4134951e-01
  3.5546884e-01  2.8724134e-01  2.6995003e-01  3.2947215e-01
  6.3999653e-02  3.4567866e-01  3.4575260e-01  3.2267061e-01
 -7.3928988e-01  3.5012969e-01  3.3639675e-01  3.5265243e-01
 -2.9043776e-01  3.4871289e-01  3.4566653e-01  3.4315711e-01
 -6.0273600e-01  2.9294467e-01  3.2378516e-01  3.4948188e-01
  3.1854591e-01  3.1914932e-01  3.1824508e-01 -1.7013174e-01
  3.2392377e-01  3.1743023e-01  2.9193991e-01 -7.9079604e-01
  2.8485900e-01  1.5408346e-01 -1.7491695e+00  3.1811565e-01
 -8.7850676e+00  1.9251415e-01  3.4213552e-01  3.5173997e-01
  3.4373835e-01  3.3963466e-01  2.5604895e-01  5.7990551e-03
  3.1960794e-01  3.2762676e-01  3.1896541e-01  3.3804384e-01
  3.2829711e-01  3.1710434e-01  3.4328175e-01  3.3145723e-01
  3.4174907e-01  1.1973871e-01  3.3123398e-01  3.4253311e-01
  3.2681847e-01 -3.8982902e+00  2.8214133e-01 -7.7680635e-01
 -9.9642873e-01  3.4012827e-01  3.4330788e-01  3.2787901e-01]"
165,"[ 0.35117608  0.3582175   0.33862248  0.34218508  0.33537582 -1.5709611
  0.3327409   0.32400358  0.33711419  0.3398419   0.3471281   0.3274461
  0.3018095   0.14230913  0.3502444  -0.01531965  0.29354233  0.3481387
  0.34092885  0.11928079  0.29030195  0.33295053  0.3247774   0.3499798
  0.3159883   0.32034692  0.33517236  0.33099496  0.34129626  0.35320485
  0.32985374  0.34600788  0.33546725  0.32811302  0.35682505  0.34942222
 -2.0470824   0.32217348  0.34434626  0.3238556   0.3426653   0.34350887
  0.31985658  0.30965704  0.3269076   0.329994    0.34954688  0.34056228
  0.34398848  0.33270237  0.33444422 -1.2217317   0.3342456  -1.3843178
  0.34380084  0.3443687   0.31229773  0.20085433 -1.4652972   0.3052697
  0.19601077  0.3415309   0.34419003  0.14910679]"
166,"[ 3.5100019e-01 -7.1219409e-01  3.4643492e-01  3.4218580e-01
 -2.3162234e-01  1.4261104e-01  3.4603652e-01 -1.4856654e-01
  3.3270541e-01  3.4277311e-01  3.4897745e-01  3.4141624e-01
  3.4352323e-01 -4.4371629e+00 -1.3134336e-01 -1.2050706e+00
  3.4461808e-01  3.4776753e-01  3.4109885e-01  3.1389135e-01
  9.7194642e-02  3.4231615e-01  3.2529420e-01  3.4867725e-01
  3.1955719e-01  3.3816767e-01  3.4118110e-01 -3.5769540e-01
  3.4515986e-01  3.5889789e-01  3.3999178e-01  3.4274200e-01
  3.3597174e-01  3.3690101e-01  2.0297766e-03 -6.0345173e-02
  2.8120208e-01  3.3088297e-01  3.4500563e-01 -6.4195037e-01
  3.4438401e-01  3.4348574e-01  3.1765151e-01  3.3920357e-01
  3.3096424e-01  3.4310371e-01  3.4540376e-01  3.4181926e-01
  3.4355527e-01  3.2202956e-01 -3.0022150e-01  3.3559832e-01
  3.3731237e-01  3.2371730e-01 -1.1711650e+00  3.5090649e-01
  3.3485031e-01  3.3949652e-01  3.2516399e-01  2.9484788e-01
  3.5489693e-01 -1.0223786e+00  3.4482303e-01  3.3239740e-01]"
167,"[ 0.32893786 -6.601078    0.347047    0.03655034  0.08439571  0.3026237
  0.347168    0.22713308  0.35592756 -6.9049377   0.34903306  0.3428706
  0.3579185   0.2788715   0.32320997  0.25133732 -8.631512    0.34807464
  0.33794382  0.31748524  0.02172279  0.34550402  0.32778478  0.01860684
  0.33616763 -0.29799914  0.3421248   0.31000543  0.34894237  0.35990325
  0.33801535  0.3479059   0.33453554  0.33695757  0.08781937  0.34933415
  0.346562    0.328995    0.34487885  0.23144096 -0.06559539  0.3245936
  0.3541298   0.35849303  0.3316313   0.3481757   0.34633136  0.34467024
  0.34132713  0.34782323  0.34361818 -0.04466411  0.34096214  0.32494956
 -0.112059    0.35002443  0.33510458  0.34626088  0.3406866  -3.1845908
 -3.5914316   0.04108346  0.3260765   0.35629824]"
168,"[ 0.31800902  0.2793943   0.30790713  0.1647141   0.32131332  0.3130009
  0.34634578  0.34176415  0.3572466   0.3471742   0.33408013  0.34296584
  0.35965216  0.31962943 -0.98825145  0.3001515   0.3518976   0.3302521
  0.3411325   0.15112379  0.30521145  0.3397588   0.33513242  0.06490669
  0.33869222  0.22101685  0.3420416   0.35050452  0.3342293   0.34096366
  0.3578324   0.14336619  0.3562058   0.33719045  0.35080475  0.10295111
 -1.1368932   0.35621753  0.33450425  0.17283165  0.1357699  -0.1256231
  0.01840028  0.35875994  0.33154437  0.35062993  0.3275466  -0.27983886
  0.29420394  0.03895482  0.3423495  -0.2459712   0.34181902  0.3493868
 -3.1830888   0.35046375 -0.48305166  0.33086595  0.25941044 -0.24887776
 -0.20476508 -2.3313155   0.32490957  0.35829282]"
169,"[ 0.33993626  0.33641106  0.34746417  0.34260932  0.3366251   0.34831136
  0.34580344  0.35802093  0.35345256  0.3275696   0.3322438   0.335835
 -0.3801096   0.34272787 -2.76752     0.32258287  0.34831318  0.34257194
  0.34097043  0.3424582   0.07866827  0.34709162  0.3494717   0.3558119
  0.2861721   0.22576004  0.3338837   0.25896853 -0.02159438 -3.5471735
  0.35805044  0.27138686  0.35903597 -2.2590513   0.3361793  -2.2717886
  0.31111664  0.358851    0.3468261   0.29317233  0.26380807  0.14323287
  0.32279947 -4.3249493   0.33169743  0.35826984 -0.3837499   0.219854
  0.12182108 -1.9569186   0.3574262   0.3429601   0.12034245  0.34555447
  0.30041817  0.35026625  0.3417219   0.31456956  0.35377476  0.2950811
  0.28372234  0.28775054  0.33012614  0.35980082]"
170,"[ 0.20161408 -0.17105937  0.35819787  0.34680417  0.35786775  0.3470449
  0.3456117   0.3599098   0.34787405  0.35497996  0.34068438  0.34549478
 -0.13152093  0.34887913  0.14208034  0.33174813  0.33624777  0.34684968
  0.34087467  0.3383477   0.33889562  0.27923512 -0.14909625  0.18428595
 -0.0320898  -1.0953155  -0.18025696 -0.78213215  0.35017407  0.27002472
  0.3595773  -0.13568604  0.3597877   0.32406977  0.34054434  0.20036438
  0.33393043  0.35986888  0.34484306  0.34859452  0.31753495  0.31829882
  0.34721634 -3.939383   -1.703087    0.3593382   0.15660419  0.35761842
  0.3551567   0.34212613  0.35992664  0.23682147  0.32445702  0.3417311
  0.31690666  0.35024658  0.35589045  0.3200105   0.3565771   0.326586
  0.27925247  0.32525843  0.337968    0.35999778]"
171,"[-0.8432704   0.12664822  0.35938448  0.3247631  -1.3802191   0.34427857
  0.34557217  0.35944468  0.34887224  0.34602898  0.34492245 -0.54143673
  0.32488713  0.3506427   0.3252774   0.33130133  0.32615378  0.3501774
  0.3407085   0.32637957  0.3536845   0.35680676  0.34409428 -1.9460715
  0.2886802   0.27022716  0.35222265  0.33253914  0.3560087   0.31897134
  0.35996816  0.29627556  0.3599723   0.35648534  0.34188342  0.32147473
  0.35973936  0.35998845  0.35002652  0.33574322  0.31150776  0.33087116
  0.2887091   0.13102293 -0.01219678  0.35992306  0.3234166   0.33767337
  0.35268077  0.18102771  0.35994017  0.35009107  0.33338004  0.34092572
  0.32647306  0.3366593   0.35930696 -0.8930826   0.35957137  0.32839516
  0.29963276  0.34469184  0.34720275  0.3599268 ]"
172,"[ 0.32092845  0.33752912  0.3599411   0.32402575  0.1373319   0.34253106
  0.34557185  0.35998908  0.35760832  0.34765947  0.34480548 -2.1072087
  0.3460667   0.33531946  0.33446425  0.33990985  0.32625693  0.35045046
  0.28152877  0.34189698  0.34034193  0.20871241  0.29085562  0.34766743
  0.35583645  0.33176067  0.35748944  0.34284887  0.35011125  0.35835257
  0.35999557  0.0095183   0.35999647  0.35935062  0.08425426  0.35391256
  0.08245009  0.3599975   0.352121    0.3075427   0.33831343  0.3428433
 -0.20860666  0.34754065 -0.08995733  0.35999182  0.24319673  0.32761687
  0.33896643  0.15501952  0.35999382  0.35938826  0.2789532   0.3410794
  0.33240557  0.34060347  0.3599626   0.342083    0.3596262   0.34285524
  0.313963    0.24821697  0.34951612  0.35999963]"
173,"[ 0.3564215   0.35410026  0.35998836  0.34599724  0.32787144  0.25411394
  0.3455696   0.2991872   0.3593254   0.35048315  0.34474868 -1.6617931
  0.35825717  0.32822135  0.31518933  0.3498494  -2.920383    0.35026824
 -2.2964144   0.3575437   0.32758856 -0.38479066  0.35819075  0.35911426
  0.2079753   0.3467364   0.3596083   0.34782517  0.34929797 -0.24384886
  0.35999933 -0.4498949   0.3599994   0.3597676  -0.12716994  0.00569466
 -0.48775113 -3.1475124   0.35201752  0.19081908 -0.53909004  0.00586018
 -0.29950124 -0.23170227 -0.51574874  0.3599988  -1.941898    0.32684556
  0.33838803 -0.7831894   0.35999987  0.23705353  0.10925585  0.34107178
  0.33536988  0.34900564  0.20483962  0.31397158  0.35998148  0.34932512
  0.3489831   0.19639283  0.24946177  0.3599999 ]"
174,"[ 3.46782565e-01  3.46653163e-01  3.59997988e-01  3.45900178e-01
  3.49736691e-01  3.10560286e-01 -4.19287086e-01  3.52358490e-01
  3.59950125e-01 -7.23015785e-01  3.44838768e-01  3.26376200e-01
  3.59317422e-01  3.35304320e-01  3.29283953e-01  3.42239261e-01
  3.38650137e-01  3.34810197e-01  1.24604166e-01  3.59459937e-01
  3.38196486e-01  3.33949298e-01  3.56431931e-01  3.59933019e-01
  1.56132907e-01  2.58340508e-01  3.59962165e-01  3.51190031e-01
  3.59834343e-01  3.58993053e-01  3.59999895e-01 -3.51923704e-02
  3.59999895e-01  3.59964222e-01  3.53890091e-01 -4.01609612e+01
  3.18524063e-01  3.24355364e-01  3.52273524e-01 -3.88069034e-01
  3.53932321e-01 -2.87218037e+01  2.71279573e-01  3.39639127e-01
  2.63051510e-01  3.59999806e-01  3.47915858e-01  3.30993861e-01
  3.58120620e-01  2.54885137e-01  3.60000014e-01  2.81565696e-01
  3.02846819e-01  3.40962082e-01  3.35607558e-01  3.51854205e-01
  1.40105978e-01  3.59054148e-01  3.59998822e-01  3.31383646e-01
  3.58083546e-01  3.55579913e-01  3.58844906e-01  3.59999985e-01]"
175,"[ 0.23854734  0.3476807   0.35999972 -1.6649233  -1.9721402  -0.7458006
  0.1907916   0.3587292   0.35998812  0.3594723   0.34484965  0.34758905
  0.35704744  0.34944972 -0.15161175  0.33643875  0.35730937  0.25663394
  0.30083427  0.3599234   0.29264745  0.358854    0.31973755  0.35970393
  0.33573368 -0.7296699   0.3592428  -0.05947438  0.35874858  0.3434021
  0.35999998 -0.2131679   0.35999998  0.35999286  0.25069174  0.1364851
  0.35820422  0.35114813  0.35951614 -0.40217173  0.35202166  0.25586152
  0.35606343  0.34577817  0.07908148  0.35999995  0.29784644  0.35899293
  0.35885152  0.28214696  0.36        0.26771256 -0.02815858  0.34088603
  0.3369408  -0.6171104   0.31732848  0.3587446   0.3599994   0.33286068
  0.35981405  0.3301907   0.15877742  0.36      ]"
176,"[ 0.3374025   0.34791085  0.35999995  0.3032244  -0.01593295  0.33033484
  0.35491127  0.35971373  0.3599954   0.35645738  0.3155418   0.3433467
  0.35996854  0.35198736  0.09378532  0.31396717  0.35974017  0.25732878
 -1.4611789   0.35973272  0.34227806  0.01662669  0.35945737  0.35991725
  0.34718397  0.30837125  0.3599141   0.11695358  0.35962835 -0.16940981
  0.36        0.33999366  0.36        0.11779416  0.3592572   0.34707496
  0.35920507  0.35721964  0.35829917  0.24437001  0.34553427  0.32124215
  0.3575222   0.35980442  0.3494383   0.36        0.35871115  0.35957286
  0.35987735  0.33615592  0.36        0.335716    0.35813943  0.35760394
  0.33821824  0.35976627  0.34404662  0.35968518  0.35999992  0.33493197
  0.35999018  0.32909223  0.34801808  0.36      ]"
177,"[ 0.3557975   0.35853     0.36       -0.37705988  0.33011922 -3.0461893
  0.35160196  0.3599283   0.35999924  0.35022235  0.34479374  0.3429383
  0.35999933  0.33586988  0.18881354  0.3314405   0.35999036  0.35496813
  0.2522915  -0.07170209  0.35901353  0.3061922   0.3599472   0.35999766
 -2.2848887  -0.8263775   0.35999465  0.29156107  0.35999236 -0.6179255
  0.36        0.3519155   0.36        0.2822882  -2.1016889   0.3236972
  0.35975757  0.35962006  0.35962945  0.32756522  0.33183452  0.27903515
  0.1588386   0.35971823  0.3534826   0.36        0.35993126  0.35995582
  0.35999545  0.3508628   0.36        0.3559827   0.35871732  0.3594115
  0.355194    0.3589699  -5.2045536   0.28109592  0.36        0.3577828
  0.35999966  0.33706576  0.34747237  0.36      ]"
178,"[ 0.35942382  0.35934567  0.36       -1.7314159   0.24268693  0.29806635
  0.34180254  0.3599867   0.3599999   0.3489795   0.3447401   0.32479563
  0.35999992  0.33358702 -0.9498193   0.34075084  0.35999486  0.33954245
  0.05757955  0.16146863  0.35993236  0.1974564   0.35998744  0.35999972
  0.31350347 -0.34070098  0.3599993   0.06159851  0.35999805  0.33621562
  0.36       -0.42927992  0.36        0.29721266 -0.18691593 -1.981949
  0.3597616   0.2717365   0.35999343  0.35565558  0.3250981  -0.3620754
  0.2491762   0.3599319   0.34282628  0.36        0.35994393 -0.04461575
  0.35999942  0.34324685  0.36        0.35844442  0.35965517  0.35994753
  0.35899383  0.35330403  0.31177074 -2.0179682   0.36        0.35940742
  0.36        0.34935835  0.32684332  0.36      ]"
179,"[ 3.5997635e-01  3.5990328e-01  3.6000001e-01  2.0593582e-01
  3.5613382e-01  3.4264702e-01  3.2473862e-01  3.5999751e-01
  3.5999998e-01  3.5017109e-01 -3.3680499e-03  2.6932189e-01
  3.6000001e-01  3.3773345e-01  2.1610856e-01  3.5903677e-01
  3.5999885e-01  3.2294032e-01  2.9609954e-01  3.5962525e-01
  3.5997674e-01  3.3562481e-01  3.5999763e-01  3.5999995e-01
  3.4030434e-01  5.6200296e-02  3.5999990e-01  3.0270725e-01
  3.5999966e-01  3.5628313e-01  3.6000001e-01  3.2955670e-01
  3.6000001e-01  1.9778454e-01  3.3188805e-01  3.5173860e-01
  3.5999745e-01 -3.8498683e+00  3.5999727e-01  2.4153613e-01
  3.0978617e-01  2.1554708e-01 -9.0384036e-02  3.5999316e-01
  3.2125381e-01  3.6000001e-01  3.5999203e-01 -2.8476906e+00
 -2.5935131e-01  3.5379574e-01  3.6000001e-01  3.5986096e-01
  3.5996976e-01  3.5998815e-01  3.5993752e-01  3.4876144e-01
  3.3879620e-01  1.4301188e-01  3.6000001e-01  3.5994995e-01
  3.6000001e-01  3.5159650e-01  3.2891518e-01  3.6000001e-01]"
180,"[0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712 0.3069712
 0.3069712]"
181,"[ 0.3420624   0.04491276 -8.142268   -0.06806573  0.16090883 -0.74577534
 -0.49024004  0.3366915   0.2240022   0.20672497 -0.81516254  0.25449443
 -0.09833288  0.34008682  0.33969098 -1.137461    0.23916718  0.31741163
  0.3419593  -0.08452731  0.32139653 -0.6025064   0.2903642   0.3293609
  0.333966    0.32480294  0.34082943  0.34612942 -0.590291    0.28367573
 -0.1753161  -0.52891064  0.32745904  0.3426719   0.3353454  -5.4583497
  0.32203504  0.34491795  0.33675206  0.31715113  0.17422943  0.28062373
  0.34119502  0.3174116  -0.89176977  0.33519793  0.32450917  0.34735855
 -0.99100673  0.30970946  0.26491702  0.04072934 -2.6700878   0.3268416
 -0.166138    0.31981945  0.34282768 -2.094294   -0.33816367  0.31657854
 -0.26819253 -0.1862306   0.32570237 -3.1468296 ]"
182,"[ 3.2904217e-01  3.1787130e-01 -1.0733632e+00 -4.0140808e-01
  3.1259409e-01 -2.5491238e-02  3.5553432e-01  3.4392571e-01
 -5.8571696e-03  1.4310373e-01  3.5599649e-02  2.5598943e-01
  2.2028565e-01  3.3938581e-01  2.9611558e-01  3.1901947e-01
 -8.3161936e+00 -4.7792120e+00  3.3762527e-01  2.8973147e-01
  3.2364574e-01  2.5977322e-01  3.1114191e-01  3.4145537e-01
  3.2660490e-01 -1.5730046e+00  3.3077019e-01  3.3732024e-01
  1.7387699e-01 -7.4299681e-01  3.3823001e-01  1.8669137e-01
  3.3682495e-01  3.4449825e-01  3.4355345e-01  1.9081441e-01
  3.2477346e-01  3.3470616e-01  3.4407637e-01  2.1143368e-01
  3.4442982e-01  3.1008649e-01  3.3637172e-01  3.4473312e-01
  3.1642982e-01  3.4169230e-01  3.3714485e-01  2.2198667e-01
  1.3939813e-01  2.9567611e-01  9.0643167e-03  2.9029101e-01
 -4.4233203e-02  3.3666894e-01  1.2675704e-01  2.9759023e-01
  3.1737748e-01  3.6036760e-02  2.8416085e-01  3.4062284e-01
  2.2981614e-01  3.0409378e-01 -2.5926437e+00  1.6575557e-01]"
183,"[ 0.33397615 -1.3429762   0.2688524   0.34295067  0.35213193  0.3151733
  0.23365386 -0.17597812 -0.23546392  0.27521488  0.3221258   0.33779055
  0.35099867  0.3429822  -0.22616851  0.3363183   0.30854496 -5.6729913
  0.34346023  0.2832296  -9.023727    0.34862506  0.33574802 -0.48176396
  0.3417129   0.23544174  0.13616398  0.3395808   0.33544534  0.3451701
  0.3515718  -2.7003121   0.08439898  0.15765867  0.3404351   0.28276962
  0.32848826  0.33741444  0.32712996  0.32513925 -2.9377232   0.33188233
  0.34197018  0.33593944  0.31633258  0.33072004  0.34269923 -1.1758893
  0.35636604  0.16419256  0.30131713  0.25308     0.33598828  0.32562774
  0.3082781   0.30632603 -1.2396721   0.24252239  0.3462117   0.34713376
 -0.42550766  0.26618165  0.21621239  0.13709402]"
184,"[  0.1701422   -0.64325285   0.3213054    0.33723098   0.3430413
   0.32500577   0.35050017   0.29649562   0.07453144   0.30639607
   0.3273014    0.33752596   0.3519251    0.3438595  -11.351075
   0.3403535    0.32970884   0.19659433   0.34654915   0.30130064
  -1.5629865    0.33944443  -0.7783774    0.353085     0.18855041
   0.33993122 -18.046898     0.3411822    0.31838277   0.3418122
   0.34831586   0.33834141   0.35456464  -0.6334259    0.34243998
   0.2732677    0.31857777   0.31772596   0.33546415  -0.4132331
   0.33841902  -0.10894132   0.32657647   0.34788063   0.33931234
   0.25301644   0.34494218   0.35025936   0.2774886    0.11216271
  -0.5200637    0.3296038    0.3336401    0.32197952   0.32266968
   0.31236607  -1.8187476    0.32484582   0.3344977    0.17885312
   0.3196619    0.31982988   0.34209427   0.28604776]"
185,"[  0.3097787   -0.16355127   0.34350678   0.33946604   0.34346542
   0.3177374    0.34768137   0.03690654  -0.24542195   0.3408603
   0.33871728   0.2008874    0.34509823   0.1919423    0.09070188
   0.34396753   0.3434593   -0.6484091    0.3291597    0.3146534
  -1.6763211   -0.3013745   -0.02322164   0.356612     0.2321845
   0.33843306   0.1124455    0.3418862    0.091268     0.3169118
   0.29261553  -0.32295358   0.27919054  -0.79510236   0.34455848
   0.26430157   0.3273994   -0.4974116   -0.16717076  -0.4124596
   0.31509998   0.31904942   0.31948224  -3.1511474    0.34738195
  -4.0812197    0.34877157   0.34882554   0.23270468  -0.01572156
   0.29892293   0.34581825   0.34677082  -0.8595196    0.3305046
   0.21032153 -10.543881     0.12614533   0.34099942   0.3028494
   0.333002     0.17725924   0.09965837 -10.735198  ]"
186,"[ 0.35638228  0.30580217 -0.12392211  0.34059367 -0.14374524 -0.28112227
  0.3464793   0.33379248  0.32056585  0.3366996   0.34764177 -1.6575285
  0.342005    0.32481563  0.07944357  0.20719028  0.33629793 -0.126028
  0.3296033  -0.80284464 -0.43460488  0.35587054  0.34076628  0.3481535
  0.3559059   0.28174183  0.31910086  0.3421229   0.2882305  -1.3465729
  0.34595144 -3.726643    0.32405737  0.32955316  0.34520325  0.32156092
  0.338226    0.09898502  0.3547923   0.20357095  0.28199252  0.33412442
  0.32980087  0.35737345  0.3506098  -0.62568593  0.07185355  0.345718
  0.33011916 -5.901771   -3.3500805   0.34670284  0.0231052   0.11182849
  0.3348189   0.33772844  0.12661661  0.34207895  0.31054705 -0.8161968
 -0.38348502  0.16240703 -1.9141546   0.15805116]"
187,"[ 3.4142917e-01  3.4527382e-01  2.2401300e-01  3.1421146e-01
  3.4773219e-01  3.4306583e-01  3.4833199e-01  3.3353689e-01
  3.4522310e-01  3.4969848e-01 -9.8222342e+00  2.4325010e-01
  3.4066588e-01 -2.1071970e-02  2.2185622e-01  3.5156238e-01
  3.5162061e-01  2.5571167e-01  3.3078122e-01  3.0731726e-01
  3.2642236e-01  3.4602225e-01 -3.0490184e-01  3.3690932e-01
  3.5040557e-01  2.8325903e-01  3.3737692e-01  3.4219122e-01
  3.0606288e-01  3.4783721e-01  3.4817085e-01  2.6376998e-01
  3.3793724e-01  3.3555639e-01  3.3450741e-01  3.2237500e-01
  3.2160527e-01  3.4186518e-01  3.5257134e-01  3.5602987e-01
  3.4144267e-01  3.4459209e-01  3.3941457e-01  3.2678440e-01
  3.3669773e-01 -1.2335998e+00  3.4517714e-01  3.4275782e-01
  3.2771680e-01  2.9963747e-01 -2.9935449e-02 -5.3969464e+00
  3.5682452e-01  3.4237701e-01  3.3712006e-01  3.3756077e-01
  2.2858717e-01  3.4488547e-01 -5.4012238e+01 -5.0463398e+01
  3.1543413e-01  3.0825931e-01  2.1020097e-01 -8.8738465e-01]"
188,"[  0.3401949    0.337093     0.34994265   0.31914368  -0.24348998
  -0.6330139    0.34893432   0.34457314   0.3249272    0.3271832
 -17.391466     0.30942318   0.33971316   0.3387093    0.31709865
   0.34990892   0.34872216   0.26798087   0.3329898    0.34154993
  -1.3036557    0.34226963   0.05848038   0.3374774   -9.947189
   0.34416726  -2.5498042    0.14065765   0.33520606  -1.7543412
   0.34732875   0.33288842   0.29117584   0.24238022   0.34707096
   0.3490039    0.35934988   0.35312864  -0.09017664   0.35013014
  -1.3436726    0.344618     0.34453595   0.3595589    0.3042013
  -3.1610785    0.23651542   0.34448835   0.08114639   0.25958756
   0.35935673  -2.5990686    0.34779578  -0.01803583   0.3390793
   0.3302818    0.31925923   0.34859902  -0.31716806  -2.3523254
   0.28078774   0.34224322   0.32314846   0.35660687]"
