Time Steps,h
101,"[ 3.3151200e-01  3.1713116e-01 -9.5504512e+03 -2.3200150e+01
  3.3979583e-01  3.3832958e-01  3.1914455e-01  3.3577681e-01
  3.1741723e-01  3.3391029e-01 -4.6273899e+01  3.3915687e-01
  3.1894630e-01  3.1892243e-01 -2.3312292e+03 -1.0664095e+05
 -1.5489302e+03  3.1525952e-01 -5.1376301e+01  3.1160763e-01
 -6.6267133e-02 -1.4589674e+00  3.1800729e-01  3.1837732e-01
 -6.4234763e-02  3.1901142e-01  3.1926566e-01  3.3384815e-01
  1.8786442e-01  3.3845589e-01  3.3726636e-01  3.1879818e-01
  3.1906125e-01  3.1917357e-01 -9.0688915e+00  3.1160828e-01
 -7.9854375e+05  3.1870833e-01 -7.6848712e+00  3.1525940e-01
 -7.9683140e+03  2.6906103e-01  3.3563301e-01  4.8698694e-02
  3.1098089e-01 -7.1585569e+00  3.3865613e-01 -2.4094458e+00
  3.1385192e-01 -5.1928699e-02 -8.3286600e+00  2.5219125e-01
  3.1817862e-01  3.1934738e-01 -2.9643064e+00  3.1888890e-01
  3.3887884e-01  3.3812431e-01  3.1747216e-01  3.1904203e-01
 -6.3856006e+00 -3.3919611e+02  3.3409601e-01  3.1774247e-01]"
102,"[ 3.2699433e-01 -2.1843324e+00 -8.4358765e+01 -2.4557366e+00
  3.2462734e-01 -1.2435905e+01 -2.8248379e+01 -1.5950737e+04
  3.4009820e-01  3.3251497e-01 -3.2719982e+01  3.4463283e-01
  3.4359872e-01  3.4365535e-01 -2.6319616e+01 -3.2786877e+02
 -6.8437368e-02 -2.8638269e+03 -4.7002840e+00  3.1261232e-01
 -1.4361003e+05  2.4779369e-01  3.4108776e-01  3.4267700e-01
  2.6622379e-01  3.4378344e-01  3.4414327e-01  3.1172583e-01
  3.4062150e-01  3.4311324e-01  3.3947673e-01 -2.3239910e+03
  3.4387660e-01  3.4407532e-01 -9.3203664e-02 -2.2339341e+03
 -1.2344027e+03  3.4333012e-01 -6.9679618e-03  3.2117665e-01
 -9.4626455e+00  3.4478638e-01  3.3604971e-01  2.8762460e-01
 -1.3888745e+04 -2.5091648e-02  3.4331927e-01 -2.4970585e-01
  3.3187854e-01  2.6552325e-01 -1.9305658e-01 -1.3216734e+02
 -9.0093735e+01  3.4455523e-01 -2.5503654e+00 -6.6896631e+03
 -2.1989854e+03  3.2182243e-01  3.4025279e-01  3.4384090e-01
 -6.1078990e-01 -6.3181472e-01  3.1252337e-01 -3.3892298e-01]"
103,"[ 3.25051099e-01  7.29367733e-02 -5.29928029e-01  5.23229241e-02
  3.44087988e-01 -3.29014421e-01 -2.78016138e+00 -9.07223892e+01
  3.27774674e-01  3.11929733e-01 -5.28414965e-01  3.27969491e-01
  3.32265794e-01  3.32393885e-01  3.15393209e-01 -1.76406252e+00
  2.98089117e-01 -6.34912453e+01 -1.38724089e-01  3.23438615e-01
 -1.44433704e+03  3.19087774e-01  3.43845099e-01 -4.34827864e-01
 -2.39576416e+03  3.32489103e-01  3.32736194e-01 -5.38301025e+03
  3.37031811e-01  3.46275687e-01  3.41583401e-01 -2.19996834e+01
  3.47707927e-01 -1.31611395e+01  2.57861793e-01 -4.77825317e+01
 -2.23226318e+01  3.31900388e-01  2.04414874e-01 -9.06397278e+02
 -4.49953079e-02 -1.02446704e+03  3.36938709e-01  3.15341264e-01
 -4.78584259e+02  2.71345705e-01  3.26891035e-01  2.96818435e-01
  3.16104621e-01 -8.58077148e+02 -3.49865082e+02 -5.51812363e+00
 -1.60329986e+00  3.48213851e-01  1.65815145e-01 -5.90438919e+01
 -1.21166313e+02  3.30594957e-01  3.42859387e-01  3.32562685e-01
 -2.26464890e+02  3.27890396e-01 -2.80891632e+02  1.02521896e-01]"
104,"[ 3.2308978e-01  3.4268013e-01 -2.9219055e-01  2.4737707e-01
  3.2189345e-01  3.4212011e-01  2.5686908e-01 -6.3008887e-01
  3.3017880e-01  3.1692785e-01  7.1177095e-02  3.3438075e-01
 -2.0081024e+03 -8.2522706e+05  3.0331999e-01 -8.0665302e-01
  3.2097945e-01  3.5380310e-01 -1.4169485e+02  3.2250738e-01
 -1.3213391e+01 -3.1001105e+00  3.4456635e-01 -1.4154840e-01
 -9.8420076e+00 -7.7020540e+06  3.3577645e-01 -9.0291855e+01
  3.2681328e-01  3.5194072e-01  3.4174028e-01 -2.3341379e+04
  3.3033073e-01 -2.9059629e+00  2.8436804e-01 -1.3454522e+00
 -5.8414960e+00  3.4743726e-01  2.7773875e-01 -2.3725210e+01
  1.9527297e-01 -2.4994469e+02 -7.7694453e+04  3.3803469e-01
 -6.5925941e+00 -3.1285904e+01  3.3310184e-01  3.2337207e-01
  3.1483513e-01 -2.0696013e+02 -2.3676247e+01  2.5983641e-01
  3.3746871e-01  3.4950981e-01 -3.7598610e-03  2.7070639e-01
 -2.5849750e+04  3.3588201e-01 -2.3183041e+01  3.4286159e-01
 -1.1560847e+00  3.3499190e-01 -1.5402499e+02  2.8138554e-01]"
105,"[ 3.2188314e-01  3.2907230e-01 -8.8774402e+02  3.1764284e-01
  3.4149158e-01  3.3498606e-01  2.9732749e-01 -2.4486721e-01
  3.4182906e-01  3.2728305e-01  3.1521752e-01  3.3853170e-01
 -1.5895703e+01 -8.9430809e+01  3.5456169e-01  9.2274219e-02
 -9.0898865e+01  1.6214976e-01 -1.5591422e+00  3.2184720e-01
 -6.8528047e+00 -6.7352504e-02 -3.0245515e+03  3.3602768e-01
  2.0240648e-01 -4.3337204e+02  3.3889753e-01 -8.9486158e-01
  3.4171969e-01  3.4715974e-01  3.4153524e-01 -8.3419395e+01
 -4.7024689e+00  2.3433781e-01  3.4311014e-01 -5.1140106e-01
 -9.6820092e-01  3.4789065e-01  3.0707994e-01 -9.7647079e+01
  2.9599881e-01 -1.4449932e+01 -1.9205930e+02  3.4384730e-01
 -3.8974586e+00 -2.2149520e+00 -3.2112910e+03  3.4331608e-01
 -6.7404858e+02 -5.9458194e+00 -2.4395127e+00  3.2037672e-01
 -2.9366285e+04  3.4977818e-01  2.0615929e-01  8.6294442e-02
 -1.2441063e+02 -5.3956390e+02 -8.3443081e-01 -1.2364719e+00
  3.4598866e-01  3.5173839e-01 -9.0368662e+00 -2.2331176e+00]"
106,"[ 3.51249963e-01  3.30699712e-01 -5.09961319e+00  3.42134923e-01
  3.48446339e-01  3.43804121e-01  3.47873837e-01 -3.37056860e+03
  3.55602145e-01  3.29285741e-01  3.36344510e-01  3.46965134e-01
 -4.36561406e-02 -4.60449505e+00  3.53515685e-01 -1.17203545e+04
 -2.35824800e+07 -7.19782969e+04 -7.27641144e+01  3.51247638e-01
 -7.50262141e-01  3.36566806e-01 -6.26204643e+01  3.30483645e-01
 -1.79258080e+01 -8.13345051e+00  3.42042655e-01 -2.68278594e+04
  3.46468419e-01  3.46987814e-01 -1.27527625e+06 -8.08416009e-01
 -2.80685812e+05  2.89768040e-01  3.48310918e-01  2.43133768e-01
  1.21908873e-01  3.48185867e-01  3.49130332e-01 -1.98536415e+01
  3.29587996e-01 -4.05070496e+00 -3.29537630e+00 -4.76204437e+02
 -4.39622412e+03  2.52730370e-01 -1.32754956e+03  3.47307533e-01
 -7.33498077e+01 -1.83695547e+05 -4.10973370e-01  3.44641060e-01
 -1.37753357e+02 -2.77040161e+02  3.11302811e-01 -3.38590950e+06
 -9.09744382e-01 -1.61450348e+01  1.30044222e-01 -1.15584938e+05
 -1.26127040e+00 -1.59521937e-01 -2.51459169e+00 -2.63837481e+00]"
107,"[ 3.5799655e-01 -5.4187888e+05  2.2486740e-01  3.4725523e-01
  3.5020682e-01  3.4599721e-01  3.2331282e-01 -1.4375647e+02
 -6.8928570e+04  3.5318613e-01 -4.1120869e+01  3.4874350e-01
 -4.0747916e+02 -6.6740208e+00  3.5730943e-01 -2.9434225e+02
 -1.5512140e+03 -1.0078349e+03 -2.7667532e+01  3.5799620e-01
 -4.5527900e+03 -5.8600262e+02 -5.1074582e-01 -1.2685813e+04
 -2.9943640e+01 -1.8318599e+00  2.2699021e-01 -6.3015583e+01
  3.4817049e-01  3.4693217e-01 -4.0091321e+03 -1.5722537e-01
 -4.7371619e+02 -1.6360615e+00  3.2953450e-01  3.3769470e-01
 -1.7148047e+03 -2.5394743e+02  3.5750246e-01  1.7962199e-01
 -6.0189041e+01 -2.3876154e-01 -1.0601939e+00 -2.6065784e+01
 -1.8422270e+02 -6.9969370e+03 -1.2316375e+02  3.4800258e-01
 -1.3135067e+00 -9.6721570e+02 -6.6135562e+04  3.4744510e-01
 -1.3642715e+00 -2.7134342e+01 -1.3807227e+01 -2.6529623e+02
 -5.8167046e+01 -8.1096516e+04 -1.5057274e+03 -4.3986685e+02
  1.1746214e-01  3.1015304e-01 -2.8581731e+03  1.7982960e-01]"
108,"[ 3.59645396e-01 -1.73252747e+03 -8.83438184e+03  3.49257797e-01
  3.50592881e-01  3.25832278e-01  3.39567870e-01 -2.43722773e+00
 -1.68373047e+02  3.58397812e-01 -2.13529491e+00  3.49345535e-01
 -6.48748159e+00  1.96681902e-01  3.59304696e-01  3.03618550e-01
 -3.57248230e+01 -1.23363857e+01 -1.07820356e+00  3.59645426e-01
 -1.88548298e+01 -1.27075493e+00 -1.76934600e-01 -6.19521562e+04
 -3.19888735e+00 -2.06176281e-01  3.46074134e-01 -6.82905316e-01
  3.48503441e-01 -6.05216675e+02 -4.74152908e+01 -7.92316055e+01
 -9.59760189e+00  6.77126646e-02  3.42035532e-01  3.55325252e-01
 -1.94653854e+02 -9.13570523e-01  3.59535754e-01  1.58141747e-01
 -3.99464531e+01 -2.53332272e+01  1.13525644e-01 -1.10044277e+04
 -1.59745987e+02 -7.60177155e+01 -1.04354620e+01  3.48097980e-01
 -3.65449548e-01 -2.58614492e+00 -1.86450867e+02  3.48153651e-01
 -4.92126346e-01 -9.92117822e-02 -5.20950139e-01 -2.50399733e+00
 -5.48006773e+00 -4.62883331e+02 -1.85767326e+01 -2.05158186e+00
  3.33548188e-01 -9.75678711e+02 -1.85541580e+02 -7.06398821e+00]"
109,"[ 3.5993165e-01 -2.0313961e+01 -1.6269125e+01  3.4973153e-01
  3.5071009e-01  3.3157924e-01  3.5749859e-01 -1.2546322e+00
 -1.8924032e+00  3.5973105e-01 -2.8772750e+00  3.2872927e-01
 -5.2293885e-01  2.7390492e-01  3.5994232e-01 -9.3211818e-01
 -8.3817091e+00 -6.0902333e+00 -9.7275913e-02  3.5993165e-01
 -1.7428566e+01  3.1523216e-01  2.3495035e-01 -2.4651903e+02
  1.0762733e-01  2.5606415e-01 -1.8461227e+03 -2.7062058e-02
  3.4857905e-01 -1.5909098e+00 -2.0483078e+01 -9.4967413e-01
 -2.6788831e+00  2.8413802e-01  3.4698209e-01  3.5899025e-01
 -1.4804103e+01  3.3249274e-01  3.5990727e-01  3.3868253e-01
 -4.0967423e-01 -1.2895998e-01 -9.0877324e+03 -1.2598897e+05
 -6.8006701e+00 -1.3459547e+00 -2.8423519e+00 -7.6048602e+02
  2.5353217e-01 -2.7204070e+00 -2.1932430e+00  3.4856382e-01
  1.6629183e-01  1.5201977e-01  3.1219694e-01 -4.2766100e-01
 -3.5425830e+03 -1.7113549e+04 -4.6282261e+03 -9.0965939e-01
  3.3726427e-01 -7.5326281e+00 -5.0753188e+00  1.3963102e-01]"
110,"[ 3.59986037e-01 -8.42848969e+00  6.15112782e-02  3.49889904e-01
  3.50720435e-01  3.35577995e-01  3.59321654e-01 -9.80520142e+02
 -4.87379432e-01  3.59950930e-01 -5.96720398e+02 -1.56320822e+00
  9.78974104e-02 -4.59770393e+01  3.59996140e-01  2.02148184e-01
 -1.56207705e+00 -8.24739075e+01  2.97928840e-01  3.59986037e-01
 -1.79300368e+00  3.42078120e-01 -1.48329382e+03 -3.61803913e+00
  2.88576812e-01  3.28743011e-01 -5.56716824e+00 -1.43488876e+02
  3.48555237e-01  3.50837529e-01 -3.30726910e+00  3.41918141e-01
 -3.17754745e-01  3.47128808e-01  3.48594546e-01  3.59779477e-01
 -3.62637091e+00  3.53543162e-01  3.59980822e-01  3.58683556e-01
 -1.38332635e-01 -4.95884186e+02 -4.31336182e+02 -3.51958588e+02
 -2.00005817e+00 -3.02641034e-01 -3.07383575e+01 -2.29097443e+01
  3.44073027e-01 -7.31937289e-02 -8.30296993e-01  3.48791003e-01
  2.98065305e-01  3.24712634e-01  3.42671424e-01  2.72958785e-01
 -1.07371864e+02 -6.85221634e+01 -1.89817062e+02  1.74952284e-01
  3.46044421e-01  2.69388169e-01 -6.95737243e-01  3.46432358e-01]"
111,"[ 3.5999709e-01 -1.2112792e+00  1.8874776e-01 -5.3811890e+02
  3.5072005e-01  3.3667672e-01  3.5993490e-01 -3.0623220e+01
 -4.2224520e+04  3.5999012e-01 -2.3819060e+00 -6.6200674e+03
  3.1002396e-01 -1.9561303e-01  3.5999963e-01  3.5062519e-01
 -9.7614977e+04 -6.7182155e+00 -5.1689301e+04  3.5999709e-01
 -3.6828212e+05  3.3917955e-01 -1.3521726e+01 -9.0110517e-01
  3.3844563e-01  3.4306359e-01 -4.8556688e+05 -4.1037482e+02
  3.4862271e-01  3.3121243e-01 -3.2008350e-01  3.5212487e-01
  2.2722095e-01  3.5722333e-01  3.2829478e-01  3.5995314e-01
 -1.9040549e-01 -4.2596774e+02  3.5999602e-01  3.5992795e-01
 -1.1463312e+02 -4.9430127e+00 -5.4970001e+01 -5.4975019e+00
  2.3158699e-02  1.9598922e-01 -1.5149865e+00 -4.0474019e+00
  3.5707203e-01  3.3872601e-01  7.4785948e-02  3.4890324e-01
  3.3321491e-01 -1.3357204e+02  3.4926823e-01  3.5483047e-01
 -1.1320686e+01  3.3288434e-01 -6.8832974e+00  3.4982455e-01
 -1.2720790e+03  2.8160080e-01 -2.4125664e+03  3.4852052e-01]"
112,"[ 3.59999388e-01 -1.38963213e+01  2.99661815e-01 -1.04433876e+02
 -3.57445459e+03  3.54881763e-01  3.59993279e-01 -1.38032898e+02
 -4.61236191e+00  3.59997928e-01  3.42262536e-01 -5.14477112e+02
  3.17372829e-01 -3.39768553e+00  3.59999955e-01  3.59527856e-01
 -7.82041443e+02 -5.85484147e-01 -5.86351196e+02  3.59999388e-01
 -1.91305046e+01 -1.29240771e+03  1.98926657e-01 -9.75041389e+00
  3.45887721e-01  3.46772879e-01 -1.83894531e+03 -3.26951256e+01
  3.48611772e-01  3.42196524e-01 -1.62065208e+00  3.50105673e-01
 -3.57552862e+00  3.59438181e-01  3.41569930e-01  3.59990150e-01
  2.42715657e-01 -2.11454437e+02  3.59999180e-01 -3.68706079e+03
 -6.06691837e+00  1.75255254e-01 -1.28528910e+01 -1.25410339e+03
  3.07597727e-01 -1.81555054e+03  2.88985282e-01 -7.08203435e-01
  3.59340042e-01  3.23318213e-01  3.29932958e-01  3.48956853e-01
  3.19486797e-01 -1.05140228e+01  3.25409472e-01  3.50929052e-01
 -2.36192369e+00 -8.74027908e-02 -8.16060185e-01 -2.74996758e+04
 -1.08134766e+02  3.35168958e-01 -1.89513046e+02  3.54946852e-01]"
113,"[ 3.5999990e-01 -2.2584667e+00  3.5320434e-01 -3.3212876e+00
 -1.3680353e+02 -5.5486519e+03  3.5999894e-01 -5.9883308e+01
  3.4114975e-01  3.5999957e-01  3.4392661e-01 -1.4318814e+01
  3.3967489e-01 -2.4735710e+03  3.6000001e-01  3.5996968e-01
 -9.1551781e-01 -1.6229523e+02 -6.0606632e+00  3.5999990e-01
 -2.3870504e-01 -1.4909030e+02  2.7120632e-01 -1.4617240e-01
 -8.9628067e+00  3.4800160e-01 -2.0865150e+01 -2.7405705e+00
  3.4861305e-01  3.4605616e-01  2.0297688e-01  1.6211879e-01
 -1.7710119e+00  3.5988417e-01  3.4706566e-01  3.5999793e-01
  3.3245209e-01 -1.1206765e+01  3.5999984e-01 -1.3974242e+03
 -9.4296992e-02  2.5056252e-01 -1.3921622e+00 -1.9665462e+02
  3.5023913e-01 -4.5553610e+02 -7.8641779e+02  1.1974332e-01
  3.5986719e-01  3.3926597e-01  3.5406685e-01  3.4898210e-01
 -7.9598718e+00 -2.2598380e-01  3.3215907e-01  3.4878775e-01
 -4.2831787e+01  2.9925361e-01  9.6974880e-02 -7.7606830e+02
 -9.3174000e+00 -1.0496857e+02 -2.8927803e-02  4.0984094e-02]"
114,"[ 3.5999998e-01  3.5047978e-01  3.5833400e-01 -6.7657312e+02
  2.1344204e-01 -2.5691977e+02  3.5999981e-01 -2.3012693e+04
  3.4109473e-01  3.5999992e-01 -6.1954871e+02 -4.1869698e+00
  3.5714665e-01 -3.9169855e+02  3.6000001e-01 -5.1471169e+01
 -2.1891980e+00 -9.1702721e+01 -3.2970643e+00  3.5999998e-01
  2.2465676e-01 -1.0790731e+01  3.4533268e-01  2.4603337e-01
 -1.2513850e+00  3.4845263e-01 -8.8413877e+00 -4.4488424e-01
  3.4861472e-01  3.2685408e-01  3.1673041e-01 -1.0865250e-01
  2.0727918e-01  3.5997528e-01  3.4879512e-01  3.5999957e-01
  3.5424721e-01 -4.1254745e+00  3.5999998e-01 -7.3425446e+01
  2.2886553e-01  3.2026464e-01  6.7766994e-02 -5.6296954e+00
  3.5788816e-01 -1.3904994e+01 -5.2311901e+01 -7.2626586e+04
  3.5997191e-01  3.4598464e-01  3.5875896e-01  3.4899393e-01
 -3.4049392e+00  1.4924042e-01  3.4325922e-01  3.4840065e-01
 -1.0253872e+00 -1.3674579e+03 -7.2532181e+01 -8.8735571e+00
 -2.3240013e+00 -1.6692891e+02 -6.5794973e+00 -9.6716702e-02]"
115,"[ 3.6000001e-01  3.4464836e-01  3.5968903e-01 -2.6539473e+01
 -4.1904193e-01 -3.2253027e+00  3.5999995e-01 -1.3499091e+01
  3.4406969e-01  3.5999998e-01 -2.5927998e+01 -3.7592566e-01
  3.5925260e-01 -8.4591570e+00  3.6000001e-01 -1.9309015e+01
 -8.5345536e-02 -4.2052937e+00 -1.8467439e+02  3.6000001e-01
  3.2874513e-01 -2.7633462e+00  3.5802099e-01  3.3578783e-01
  2.5198439e-01  3.5738674e-01 -1.2441856e+00 -5.7173447e+01
  3.4861532e-01 -2.6545160e+02  3.5279116e-01  3.4679207e-01
  2.8622559e-01  3.5999501e-01  3.4909424e-01  3.5999942e-01
  3.5885110e-01 -3.1657124e-01  3.6000001e-01 -2.2899059e+01
 -2.6487473e+04  3.3251393e-01  3.0563056e-01 -2.0961275e+00
 -8.0607710e+03 -5.4686432e+00  1.7023101e-01 -7.9580597e+01
  3.5999411e-01  3.4779638e-01  3.5973281e-01  3.4899944e-01
  2.6026291e-01 -1.3414103e+03  3.5596383e-01  3.4836954e-01
  1.4970347e-01 -4.2534752e+01 -5.0427604e+00 -2.1784181e+02
 -9.0875983e-02 -1.2059586e+00 -3.1508408e+00 -7.7468054e+02]"
116,"[ 3.6000001e-01 -9.0168148e-02  3.5993946e-01 -1.8097812e+04
  2.4000019e-01 -7.7692574e+01  3.6000001e-01 -4.1298115e+01
 -3.7398056e+02  3.6000001e-01 -4.8135817e-02 -6.6029437e+02
 -3.3531473e+04 -3.5107021e+00  3.6000001e-01 -1.1721772e+01
  3.5223407e-01 -1.1170963e+00 -6.2943214e+01  3.6000001e-01
 -3.0775340e+04 -4.3714464e-02  3.5964510e-01  3.5616902e-01
 -1.6474496e+02  3.5928977e-01  1.2985824e-01 -1.9643730e+00
  3.4862289e-01 -4.3303409e+00  3.5871771e-01 -1.1348288e+02
  3.3314776e-01  3.5999852e-01  3.4914526e-01  3.5999995e-01
  3.5975993e-01 -6.4488159e+03 -1.0396820e+01 -2.7784958e+00
 -1.1697532e+01  3.4563103e-01  3.4865180e-01 -5.1554157e+01
 -5.7941238e+01 -1.3870534e-01 -3.1773865e-02 -1.1655820e+01
  3.5999876e-01 -1.1248489e+02  3.5992488e-01  3.4901312e-01
  3.2017180e-01 -3.9561273e+02 -1.4429533e-01  3.4838200e-01
 -5.1935901e+02 -1.8786275e-01 -2.1258283e-01 -3.3253660e+00
 -2.2699495e+03 -8.3703470e-01  2.6948348e-01 -2.9753222e+00]"
117,"[ 3.60000014e-01 -5.90265846e+00  3.59987646e-01 -9.33576721e+02
  3.37933838e-01 -2.22548366e-01  3.60000014e-01 -4.23591652e+01
 -1.14437160e+01  3.60000014e-01  1.49278566e-01 -1.06259394e+01
 -1.50010291e+03 -1.94232881e-01  3.60000014e-01 -9.38331699e+00
  3.54609132e-01 -1.43372107e+01 -1.74104869e-01  3.60000014e-01
 -6.20559631e+02  3.00447434e-01  3.59927088e-01  3.59274477e-01
 -7.88148575e+01  3.59928012e-01  2.97503382e-01  3.58387351e-01
  3.48619252e-01  3.51308405e-01  3.59737605e-01 -9.15044546e-01
  3.44596535e-01  3.59999746e-01  3.29027951e-01  3.60000014e-01
  3.59949350e-01 -1.63322487e+01 -5.93997478e-01 -1.17058426e-01
  7.00546801e-02  3.48236859e-01  3.57582241e-01 -1.15034711e+00
 -5.90998113e-01  3.33201200e-01  3.34743142e-01 -6.89759851e-01
  3.59999746e-01 -6.65791798e+00  3.59988362e-01  3.49011838e-01
  3.54252934e-01 -9.26603889e+00  3.41567278e-01  3.48392487e-01
 -1.84290874e+00  2.76268631e-01  2.16510117e-01  2.04736844e-01
 -2.51456680e+01 -5.27497292e+00  3.13229293e-01  3.45248342e-01]"
118,"[ 3.6000001e-01  2.6171088e-01  3.5999742e-01 -1.1325712e+00
  3.4892935e-01  2.7246907e-01  3.6000001e-01 -8.8788259e-01
  3.4176770e-01  3.6000001e-01  3.2854551e-01  1.6790101e-01
 -2.1292278e+01  2.7974480e-01  3.6000001e-01  2.7103257e-01
  3.5905623e-01 -3.1264758e-01 -2.2057632e+01  3.6000001e-01
 -1.2428589e+01 -4.9808031e+04  3.5998470e-01  3.5984808e-01
 -3.3873963e+00  3.5999301e-01  3.2990542e-01 -1.3709883e+02
 -1.0085658e+03 -8.1612762e+01  3.5994467e-01  2.6944134e-01
  3.4753111e-01  3.5999998e-01  3.3436283e-01 -1.5643805e-02
  3.5999510e-01  3.6597252e-03  3.5742295e-01 -3.2979976e+03
  2.9937649e-01  3.5750857e-01  3.5947409e-01  3.5466024e-01
 -7.9021573e-02 -2.8504056e+02  3.5881603e-01  9.7334087e-02
  3.5999995e-01  2.3194064e-01  3.5999757e-01  3.3006766e-01
  3.5914817e-01 -3.9116712e+00  3.3307186e-01  3.4839827e-01
  3.4953463e-01  3.4686717e-01  3.4035063e-01  3.3365154e-01
 -3.2944149e-01  2.5934225e-01  3.5597351e-01  3.4526154e-01]"
119,"[ 3.60000014e-01  3.00148487e-01  3.59999478e-01 -4.74559546e+00
  3.30698073e-01  3.37759972e-01  3.59879225e-01 -1.21096671e-01
 -9.03087207e+03  3.60000014e-01  3.55609417e-01  6.31315708e-02
 -4.26677891e+04  3.45040977e-01  3.60000014e-01  2.91128486e-01
  3.59927207e-01  2.07387954e-01 -2.28745031e+00  3.60000014e-01
 -5.16906214e+00 -1.39872528e+02  3.59990537e-01  3.59967977e-01
 -8.74632716e-01  3.59998971e-01  3.43434036e-01 -1.31054078e+05
 -8.85361671e+00 -1.24871197e+01  3.59988362e-01  3.39008451e-01
 -1.88721309e+04  3.60000014e-01  3.45284402e-01  2.80967087e-01
  3.59997660e-01  2.39830479e-01  3.54622811e-01 -1.35405655e+01
  3.47146422e-01  3.59321743e-01  3.59886110e-01  3.53817075e-01
  2.86860615e-01 -1.32563794e+00  3.59947592e-01 -6.52481437e-01
  3.59970123e-01  2.96393007e-01  3.59995812e-01 -3.24500458e+02
  3.59837681e-01 -6.96495972e+01  3.56190979e-01  3.48401040e-01
  3.53178948e-01  3.57333601e-01  3.56916159e-01 -1.99075341e-02
 -6.83454590e+02  3.38528603e-01  3.59767795e-01  3.57768267e-01]"
120,"[0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987]"
121,"[-7.0807071e+00  3.3906689e-01 -1.9681206e+05  3.3365953e-01
  3.1528953e-01  3.1859803e-01 -9.5392215e-01  3.3948055e-01
  3.1828296e-01  3.1828299e-01 -2.3703749e+01  1.5154293e-01
  2.4808240e-01  3.3893341e-01 -4.6002060e-01 -1.1110720e+01
 -4.9656300e+01 -1.2463592e+00  3.1636706e-01  1.6250414e-01
  5.4774940e-02  3.1817862e-01  3.1881273e-01  3.1719491e-01
  3.3945838e-01  3.3726656e-01  3.3854142e-01  3.1525940e-01
  7.1051657e-02 -7.8421597e+00 -5.6934891e+04  3.1774232e-01
 -3.5523225e+03  3.1916907e-01 -1.8389674e+04  2.7970475e-01
  3.1900671e-01  3.3893341e-01  3.1870854e-01 -7.6121473e+00
 -1.2898785e+04 -9.6397562e+00 -3.7031822e+00  3.3939919e-01
 -2.5964866e+03  3.1942740e-01  3.1881964e-01  3.3918262e-01
  2.9228085e-01  3.3656466e-01  3.1713164e-01  3.3907494e-01
  3.3881187e-01 -1.0100861e+00  3.1845021e-01  3.3912411e-01
  3.5206759e-01  3.3808959e-01 -1.2879008e+01  3.1827414e-01
 -7.4786057e+00 -9.3738770e+03  3.3921492e-01  3.1800732e-01]"
122,"[-1.7255187e-02 -2.1341158e+02 -7.4332128e+00  3.4484911e-01
  3.3537012e-01  3.4258202e-01 -1.3579227e+04  3.2444057e-01
 -1.7178947e+00 -6.2859951e+01 -2.8786101e+00  2.9207054e-01
  3.4311953e-01  3.4325314e-01  2.8504285e-01 -6.1710870e-01
 -2.5108814e+00  2.2996353e-01 -2.1502695e+03  3.1412861e-01
  2.8274584e-01 -4.8692344e+04 -2.4640182e+06  3.4033194e-01
  3.4534597e-01  3.3947694e-01  3.4295952e-01  3.3578819e-01
  2.6931176e-01  1.6608238e-02 -3.9226389e+02  3.4087884e-01
 -3.6188690e+01  3.4415337e-01 -1.6772458e+02  3.4618670e-01
  3.4387371e-01  3.4325314e-01 -8.2983219e+04 -1.1865994e-01
 -4.7552943e-02 -2.4410850e-01  1.0746819e-01  3.4453607e-01
 -3.4954571e+01  3.4441465e-01 -3.6788559e+00  3.4469777e-01
  3.4133115e-01  3.3793977e-01 -6.8268158e+01  3.2335785e-01
  3.2273650e-01  3.2176340e-01 -8.8444365e+03 -2.8219275e+05
  3.3837834e-01  3.4127331e-01 -3.5100150e-01  3.4170744e-01
  6.4321518e-02 -1.0727799e+02  3.4415907e-01 -1.1792428e+01]"
